replay_buffer/size,trainer/tdrp Loss,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
56000,[4719.2744],0.0063593164,0.010205334,-52.630356,47.931175,0.43901289,48.71732,45.713535,47.957283,0.44572273,48.759087,45.65361,47.869377,0.43563405,48.618587,45.627304,-4.6973267,0.5012328,-2.793528,-5.744652,-0.001488292,0.1145475,0.4954426,-0.4092395,-0.12513062,0.012166543,-0.086463705,-0.16619515,0.04981401935219765,-35.08214569091797,56000,112,500.0,0.0,500,500,0.004384415995247355,0.011358926600228997,0.14307960666302125,0.0003064421231178096,2.192207997623678,3.8423829791340105,13.707543572299077,0.6959673206873789,-0.0029114932,0.5914818,0.9998631,-0.998225,10,2.192207997623678,55000,110,500.0,0.0,500,500,0.00783349026499135,0.0029604376528908384,0.014263204481214778,0.002039548444539382,3.9167451324956746,0.5888831234897743,5.0333135729231735,3.304976755004239,3.9167451324956746,0.5888831234897743,5.0333135729231735,3.304976755004239,-0.011828432,0.049801897,0.104076155,-0.32792225,10,3.9167451324956746,0.06801090110093355,101.93777300510556,100.62997610121965,0.0379695575684309,0.014658304862678051,19.529404697939754,222.217792567797,2380.5427257027477,10
61000,[4741.8945],0.002369496,0.0018935605,-51.15825,46.444374,0.3466986,47.213882,45.153828,46.447987,0.3485805,47.24184,45.12567,46.471542,0.347109,47.264782,45.136562,-4.7152557,0.49777296,-2.4839866,-6.1632853,0.0013755701,0.13070722,0.68329465,-0.55488336,-0.13067897,0.010329116,-0.089294046,-0.20837536,0.03692109137773514,-38.64479446411133,61000,122,500.0,0.0,500,500,0.0051560200038651615,0.008003362592856758,0.09764956678168392,0.0005169498896008407,2.5780100019325807,2.846987705573386,10.686543895278387,0.7732162352371654,-0.008027053,0.59061086,0.99820757,-0.99924546,10,2.5780100019325807,60000,120,500.0,0.0,500,500,0.01396444113152718,0.023121672725012882,0.08958199567492232,0.001715641521252173,6.982220565763588,6.607399929118461,19.233619652465084,1.9756814365239734,6.982220565763588,6.607399929118461,19.233619652465084,1.9756814365239734,-0.013328041,0.064533815,0.14786893,-0.41056395,10,6.982220565763588,0.044125218875706196,103.6175981182605,102.06104101147503,0.03806332033127546,0.013946711085736752,19.40033823158592,225.17511261161417,2605.721446795389,11
66000,[4710.868],0.004102144,0.0017132869,-49.443867,44.82464,0.4120219,45.52525,42.049465,44.867115,0.40792567,45.617897,42.189934,44.876057,0.4199524,45.57938,42.083965,-4.6147127,0.61928254,-2.8031769,-7.5756235,-0.008463695,0.16477159,0.7266792,-0.851581,-0.12600428,0.014310266,-0.071600564,-0.21542636,0.02737041376531124,-41.78966522216797,66000,132,500.0,0.0,500,500,0.015391215421075568,0.02422431661534361,0.18391299975168873,0.0005297007116974589,7.695607710537788,6.542156216833178,24.29386066855707,0.9926274059923331,-0.010668272,0.5961423,0.9986478,-0.9983597,10,7.695607710537788,65000,130,500.0,0.0,500,500,0.007278963906403914,0.0097075247723176,0.09032307581578883,0.001497112705549739,3.639481953201956,1.8263030554591513,8.665883531174932,1.9962965707648983,3.639481953201956,1.8263030554591513,8.665883531174932,1.9962965707648983,-0.0069164988,0.083878554,0.21475019,-0.53807163,10,3.639481953201956,0.06078240089118481,107.10634759813547,101.73731561470777,0.0646192654967308,0.020612239837646484,20.480568486265838,229.47024560533464,2835.194926397875,12
71000,[4733.5444],0.002389232,0.004490782,-47.746586,43.127018,0.33315605,43.815525,42.00766,43.10003,0.33078054,43.773777,42.03949,43.152603,0.33214504,43.81929,42.050663,-4.644705,0.64676,-1.9894688,-7.0121784,-0.013457828,0.1784474,0.8625045,-0.94546604,-0.12825127,0.017903712,-0.07221477,-0.251652,0.020296279340982437,-45.379638671875,71000,142,500.0,0.0,500,500,0.010420272920303213,0.022286269310507686,0.2040274255277622,0.00018600646409411644,5.210136460151605,4.66650954029487,14.671589659080643,0.7457014558789214,-0.018622983,0.59113735,0.9987447,-0.9987915,10,5.210136460151605,70000,140,500.0,0.0,500,500,0.005509222949374771,0.007120249771909861,0.04529849091978794,0.001464630587803657,2.754611474687386,0.5173010460618219,3.9359193386259186,2.162466294493597,2.754611474687386,0.5173010460618219,3.9359193386259186,2.162466294493597,-0.0216251,0.092222236,0.18231492,-0.5168072,10,2.754611474687386,0.041070606559515,99.42312915995717,102.1339352671057,0.046564905904233456,0.01696663163602352,20.10047285631299,221.76213942747563,3056.9625691454858,13
76000,[4703.837],0.0020981976,0.0023252429,-45.95018,41.44747,0.32300776,42.21026,40.24008,41.450794,0.32093477,42.2245,40.232357,41.422318,0.32679546,42.269485,40.243088,-4.5023093,0.79446834,-1.4990606,-6.412766,-0.02243145,0.2357728,0.93557847,-1.3984656,-0.13796794,0.022934288,-0.06252267,-0.32007438,0.015058406628668308,-48.2581787109375,76000,152,500.0,0.0,500,500,0.02020888447975271,0.05255248497763925,0.4075341890581111,1.5227514993514924e-06,10.104442239876354,11.189359950051442,36.43785308336218,1.4895218360759497,-0.015298701,0.6010913,0.9977389,-0.9982779,10,10.104442239876354,75000,150,500.0,0.0,500,500,0.009132894807052207,0.01865387173032206,0.13144364443875223,0.0009664020499229724,4.566447403526103,1.5502737992564568,8.188209958470974,2.7387848171899702,4.566447403526103,1.5502737992564568,8.188209958470974,2.7387848171899702,-0.044659033,0.19070435,0.7054375,-0.75473905,10,4.566447403526103,0.04367383476346731,96.35801261104643,100.51769981905818,0.05309785436838865,0.013569490984082222,19.509914197027683,216.49596780724823,3273.4625605037436,14
81000,[4696.094],0.0032476145,0.0021014814,-44.02321,39.650757,0.4109633,40.60836,35.944965,39.62536,0.40462133,40.512234,36.120945,39.610054,0.4095971,40.487396,35.85642,-4.389761,0.980301,-1.8841991,-7.7635374,0.014867609,0.3169705,1.4768364,-1.3013077,-0.12634698,0.03385415,-0.014111957,-0.32165825,0.011186434887349606,-51.17143249511719,81000,162,500.0,0.0,500,500,0.017394653730507945,0.06461440196273839,1.0,4.861353635210947e-07,8.697326865253967,8.772323475920519,32.89731388111987,2.0990923879346255,-0.023768958,0.6095539,0.99916327,-0.9993238,10,8.697326865253967,80000,160,500.0,0.0,500,500,0.0032734274446057283,0.0047327020646909445,0.025577113268638627,0.0007457189091938693,1.636713722302865,0.26251354949898326,2.047713012456184,1.2603954472795567,1.636713722302865,0.26251354949898326,2.047713012456184,1.2603954472795567,0.047797684,0.1940291,0.9215044,-0.87295026,10,1.636713722302865,0.04582683555781841,99.17689266335219,100.8988963747397,0.04606540221720934,0.018508663401007652,19.04378893878311,219.22997887805104,3492.696980262175,15
86000,[4702.514],0.0038233127,0.00627614,-41.721127,37.91063,0.5972008,41.768562,34.314293,37.887474,0.5901107,41.759132,34.351166,37.94412,0.59770674,41.962418,34.306835,-3.8202446,1.378557,2.332621,-7.342102,-0.04039331,0.41553524,1.5131893,-1.6598622,-0.14164588,0.047812328,0.0813602,-0.48918608,0.008334270678460598,-51.79745101928711,86000,172,500.0,0.0,500,500,0.008627058159120128,0.021102950779151065,0.25432517599743754,1.0026173823556125e-06,4.313529079560064,2.3901538379870684,9.165759377978608,1.802430567705009,-0.023548266,0.624145,0.9992727,-0.9994064,10,4.313529079560064,85000,170,500.0,0.0,500,500,0.009406089817581785,0.018099216001315636,0.1939686916165045,3.326339382042987e-06,4.703044908790892,1.4784699703211799,7.81490185403618,2.316820586728878,4.703044908790892,1.4784699703211799,7.81490185403618,2.316820586728878,0.01478049,0.28210762,0.9467442,-0.9441334,10,4.703044908790892,0.051919739693403244,97.23726115003228,101.52407790534198,0.060688236728310585,0.017523830756545067,19.593409467488527,218.48488033004105,3711.1860233955085,16
91000,[4676.207],0.0021221908,0.0027039363,-39.553528,36.05409,1.130165,37.21132,25.920137,36.04785,1.1349125,37.193935,25.988056,36.066776,1.1385676,37.239742,25.929058,-3.4973974,1.8362517,4.1350493,-9.439021,-0.06104104,0.53574216,2.1792884,-2.1244726,-0.14494255,0.0746703,0.3126873,-0.52557725,0.006228780839592218,-53.30879211425781,91000,182,500.0,0.0,500,500,0.005117727300986988,0.009237662442802132,0.12123163926019989,1.3294667388510028e-06,2.5588636504934943,0.9261444574895572,3.565207000937176,0.9768073035249032,-0.016726218,0.6549794,0.99984515,-0.99959075,10,2.5588636504934943,90000,180,500.0,0.0,500,500,0.004080715962869769,0.008940298782157878,0.1584003893967351,2.2844911953362588e-06,2.040357981434883,0.6193708855955768,3.32238872976593,0.9679387396619903,2.040357981434883,0.6193708855955768,3.32238872976593,0.9679387396619903,-0.016037414,0.4899908,0.99834156,-0.9985631,10,2.040357981434883,0.049197087064385414,97.64576014876366,99.33748549968004,0.04167472757399082,0.012296866625547409,19.307118706405163,216.39353303611279,3927.5847453847528,17
96000,[4589.2837],0.0042495076,0.003995644,-36.99051,34.47997,1.1322253,41.51113,26.142965,34.478493,1.1350524,41.622948,26.11345,34.46647,1.1502,41.793457,26.142584,-2.5018158,2.396113,7.661626,-8.967842,0.05483853,0.69693714,2.4577606,-2.3958468,-0.16661064,0.11244624,0.32589766,-0.637349,0.004697551019489765,-50.933868408203125,96000,192,500.0,0.0,500,500,0.007302546183515762,0.017939201300148745,0.26727824266221023,0.0005003575508116395,3.6512730917578837,1.6402513490257797,6.611029205472329,1.3590313752640237,-0.1590209,0.67408735,0.99992245,-0.9999054,10,3.6512730917578837,95000,190,500.0,0.0,500,500,0.009125876601284801,0.01176610506240216,0.14608171352976984,1.0103079060681163e-05,4.562938300642402,1.0295707621067915,6.177400616190519,1.8532404055903422,4.562938300642402,1.0295707621067915,6.177400616190519,1.8532404055903422,-0.01806414,0.5416367,0.99515945,-0.99855703,10,4.562938300642402,0.053446884267032146,98.68599950149655,100.80830445606261,0.03088759072124958,0.01636126358062029,20.840984999202192,220.43598469533026,4148.0250401431695,18
101000,[4604.6094],0.0069439597,0.008688138,-35.011345,32.93583,1.2110592,40.577377,24.86863,32.943718,1.2072436,40.418854,24.89449,32.88833,1.2370251,41.059677,24.874825,-2.0575266,2.5468273,11.579554,-7.1607256,0.07067889,0.79999477,2.8265882,-2.8556476,-0.19251029,0.118012935,0.44225517,-0.7573124,0.0035630364436656237,-51.05607604980469,101000,202,500.0,0.0,500,500,0.008419286456719322,0.020660365466228677,0.2423695904052452,4.040905166025065e-06,4.209643228359661,1.4719929743630717,5.568502759838937,1.2689285758049667,-0.027225282,0.68516815,0.999957,-0.99988353,10,4.209643228359661,100000,200,500.0,0.0,500,500,0.00759225229156859,0.017492719197948783,0.10849583561974199,0.0006332052736771184,3.796126145784296,3.8620768829674623,14.809550761445157,1.179463160040296,3.796126145784296,3.8620768829674623,14.809550761445157,1.179463160040296,0.0015127799,0.56998324,0.99952245,-0.99844015,10,3.796126145784296,0.045180742628872395,99.3408530112356,102.21498993877321,0.049080658704042435,0.01732157077640295,20.230454518459737,221.89788044057786,4369.928802827373,19
106000,[4606.3594],0.0061709136,0.006109609,-31.736492,31.191896,1.6423767,40.69804,22.88639,31.191364,1.6350689,40.63151,22.917551,31.231688,1.6398647,40.146725,22.980944,-0.5275779,3.6529214,13.976706,-7.424504,-0.072484724,0.99611706,3.145882,-3.2519605,-0.21794654,0.14498799,0.5846218,-0.83986884,0.002728384453803301,-44.441184997558594,106000,212,500.0,0.0,500,500,0.011675325275048092,0.027181773182123063,0.2527727280536247,0.0005523777349697751,5.8376626375240495,2.0262094209980632,9.777119335139108,3.0688606600326023,0.03817264,0.70494354,0.9997794,-0.99995524,10,5.8376626375240495,105000,210,500.0,0.0,500,500,0.012320262280206945,0.03810435636776542,0.25529664921631356,2.9659791930926543e-06,6.160131140103472,8.95789467348743,32.540826066378976,1.400981638196876,6.160131140103472,8.95789467348743,32.540826066378976,1.400981638196876,0.09227296,0.6238592,0.9999029,-0.9986004,10,6.160131140103472,0.045496830716729164,100.21259871590883,99.84691108204424,0.0419429000467062,0.010742600075900555,21.53988718241453,221.69757931120694,4591.630969610065,20
111000,[4692.6577],0.008936188,0.008671953,-28.223885,29.615097,1.6318768,34.462627,21.519526,29.58088,1.6282208,34.435833,21.514368,29.589195,1.6251351,33.51662,21.556664,1.380658,4.3373785,19.960056,-6.417499,-0.29054523,1.1563717,4.4117856,-3.98031,-0.23683265,0.18944487,0.93263274,-0.8819518,0.0021278499625623226,-34.572486877441406,111000,222,500.0,0.0,500,500,0.00701754023871591,0.02287977718166001,0.2333667480920381,7.715765202540349e-07,3.508770119357955,1.090397803224854,5.958849406088286,2.061269224245623,-0.09414929,0.76078624,0.9999897,-0.9999938,10,3.508770119357955,110000,220,500.0,0.0,500,500,0.004745150117495727,0.014696924164632587,0.17923088407334087,4.0890248792839825e-06,2.372575058747864,0.30868451580845224,2.8350545078795824,1.720453552731206,2.372575058747864,0.30868451580845224,2.8350545078795824,1.720453552731206,-0.042854518,0.73297924,0.9999995,-0.999908,10,2.372575058747864,0.06110756378620863,101.2988020023331,103.58432870730758,0.04270837735384703,0.018531532026827335,18.332900907844305,223.33837909065187,4814.972254165448,21
